Initial.Name,bill,vote,District,Party
J. Nemes,HB185,YEA,H33,Republican
J. Stewart,HB185,YEA,H86,Republican
T. Couch,HB185,YEA,H90,Republican
J. Jenkins,HB185,YEA,H44,Democratic
D. Osborne,HB185,YEA,H59,Republican
W. Stone,HB185,YEA,H22,Democratic
W. Coursey,HB185,YEA,H6,Democratic
DJ. Johnson,HB185,YEA,H13,Republican
S. Overly,HB185,YEA,H72,Democratic
W. Thomas,HB185,YEA,H8,Republican
J. DeCesare,HB185,YEA,H17,Republican
J. Kay,HB185,YEA,H56,Democratic
D. Owens,HB185,YEA,H43,Democratic
J. Tipton,HB185,YEA,H53,Republican
J. Donohue,HB185,YEA,H37,Democratic
D. Keene,HB185,YEA,H67,Democratic
R. Palumbo,HB185,YEA,H76,Democratic
T. Turner,HB185,YEA,H85,Republican
M. Dossett,HB185,YEA,H9,Republican
K. King,HB185,YEA,H55,Republican
J. Petrie,HB185,YEA,H16,Republican
K. Upchurch,HB185,YEA,H52,Republican
J. DuPlessis,HB185,YEA,H25,Republican
A. Koenig,HB185,YEA,H69,Republican
P. Pratt,HB185,YEA,H62,Republican
G. Watkins,HB185,YEA,H3,Democratic
D. Elliott,HB185,YEA,H54,Republican
S. Lee,HB185,YEA,H45,Republican
M. Prunty,HB185,YEA,H15,Republican
J. Wayne,HB185,YEA,H35,Democratic
K. Fleming,HB185,YEA,H48,Republican
M. Marzian,HB185,YEA,H34,Democratic
R. Rand,HB185,YEA,H47,Democratic
R. Webber,HB185,YEA,H26,Republican
K. Flood,HB185,YEA,H75,Democratic
D. Mayfield,HB185,YEA,H73,Republican
W. Reed,HB185,YEA,H24,Republican
W. Wells,HB185,YEA,H97,Republican
C. Fugate,HB185,YEA,H84,Republican
C. McCoy,HB185,YEA,H50,Republican
J. Richards,HB185,YEA,H20,Democratic
S. Westrom,HB185,YEA,H79,Democratic
A. Gentry,HB185,YEA,H46,Democratic
D. Meade,HB185,YEA,H80,Republican
S. Riggs,HB185,YEA,H31,Democratic
A. Wuchner,HB185,YEA,H66,Republican
R. Goforth,HB185,YEA,H81,Republican
R. Meeks,HB185,YEA,H42,Democratic
S. Riley,HB185,YEA,H23,Republican
R. Benvenuti,HB185,NV,H88,Republican
K. Sinnette,HB185,NV,H100,Democratic
B. Linder,HB185,NV,H61,Republican
J. Hoover,HB185,NV,H83,Republican
J. Carney,HB185,NV,H51,Republican
J. York,HB185,NV,H96,Republican
P. Moffett,HB185,NV,H32,Republican
D. Horlander,HB185,NV,H40,Democratic
J. Fischer,HB185,NV,H68,Republican
R. Adkins,HB187,YEA,H99,Democratic
C. Fugate,HB187,YEA,H84,Republican
C. McCoy,HB187,YEA,H50,Republican
J. Richards,HB187,YEA,H20,Democratic
L. Bechler,HB187,YEA,H4,Republican
R. Goforth,HB187,YEA,H81,Republican
D. Meade,HB187,YEA,H80,Republican
R. Rothenburger,HB187,YEA,H58,Republican
L. Belcher,HB187,YEA,H49,Democratic
J. Gooch,HB187,YEA,H12,Republican
R. Meeks,HB187,YEA,H42,Democratic
S. Rudy,HB187,YEA,H1,Republican
D. Bentley,HB187,YEA,H98,Republican
D. Graham,HB187,YEA,H57,Democratic
M. Meredith,HB187,YEA,H19,Republican
S. Santoro,HB187,YEA,H60,Republican
R. Benvenuti,HB187,YEA,H88,Republican
J. Greer,HB187,YEA,H27,Democratic
R. Meyer,HB187,YEA,H39,Democratic
D. Schamore,HB187,YEA,H10,Democratic
J. Blanton,HB187,YEA,H92,Republican
D. Hale,HB187,YEA,H74,Republican
S. Miles,HB187,YEA,H7,Republican
J. Shell,HB187,YEA,H71,Republican
K. Bratcher,HB187,YEA,H29,Republican
C. Harris,HB187,YEA,H93,Democratic
C. Miller,HB187,YEA,H28,Democratic
A. Simpson,HB187,YEA,H65,Democratic
L. Brown,HB187,YEA,H95,Republican
M. Hart,HB187,YEA,H78,Republican
J. Miller,HB187,YEA,H36,Republican
J. Sims,HB187,YEA,H70,Democratic
T. Burch,HB187,YEA,H30,Democratic
A. Hatton,HB187,YEA,H94,Democratic
R. Mills,HB187,YEA,H11,Republican
K. Sinnette,HB187,YEA,H100,Democratic
M. Cantrell,HB187,YEA,H38,Democratic
R. Heath,HB187,YEA,H2,Republican
P. Moffett,HB187,YEA,H32,Republican
D. St. Onge,HB187,YEA,H63,Republican
J. Carney,HB187,YEA,H51,Republican
T. Herald,HB187,YEA,H91,Republican
T. Moore,HB187,YEA,H18,Republican
J. Stewart,HB187,YEA,H86,Republican
M. Castlen,HB187,YEA,H14,Republican
R. Bunch,HB187,YEA,H82,Republican
C. Morgan,HB187,YEA,H81,Republican
W. Stone,HB187,YEA,H22,Democratic
T. Couch,HB187,YEA,H90,Republican
K. Imes,HB187,YEA,H5,Republican
K. Moser,HB187,YEA,H64,Republican
W. Thomas,HB187,YEA,H8,Republican
W. Coursey,HB187,YEA,H6,Democratic
J. Jenkins,HB187,YEA,H44,Democratic
J. Nemes,HB187,YEA,H33,Republican
J. Tipton,HB187,YEA,H53,Republican
J. DeCesare,HB187,YEA,H17,Republican
DJ. Johnson,HB187,YEA,H13,Republican
D. Osborne,HB187,YEA,H59,Republican
K. Upchurch,HB187,YEA,H52,Republican
J. Donohue,HB187,YEA,H37,Democratic
D. Keene,HB187,YEA,H67,Democratic
S. Overly,HB187,YEA,H72,Democratic
G. Watkins,HB187,YEA,H3,Democratic
M. Dossett,HB187,YEA,H9,Republican
K. King,HB187,YEA,H55,Republican
R. Palumbo,HB187,YEA,H76,Democratic
J. Wayne,HB187,YEA,H35,Democratic
J. DuPlessis,HB187,YEA,H25,Republican
A. Koenig,HB187,YEA,H69,Republican
J. Petrie,HB187,YEA,H16,Republican
R. Webber,HB187,YEA,H26,Republican
D. Elliott,HB187,YEA,H54,Republican
S. Lee,HB187,YEA,H45,Republican
P. Pratt,HB187,YEA,H62,Republican
S. Westrom,HB187,YEA,H79,Democratic
J. Fischer,HB187,YEA,H68,Republican
B. Linder,HB187,YEA,H61,Republican
M. Prunty,HB187,YEA,H15,Republican
A. Wuchner,HB187,YEA,H66,Republican
K. Fleming,HB187,YEA,H48,Republican
M. Marzian,HB187,YEA,H34,Democratic
R. Rand,HB187,YEA,H47,Democratic
J. York,HB187,YEA,H96,Republican
K. Flood,HB187,YEA,H75,Democratic
D. Mayfield,HB187,YEA,H73,Republican
W. Reed,HB187,YEA,H24,Republican
G. Brown,HB187,NV,H77,Democratic
A. Scott,HB187,NV,H41,Democratic
S. Riggs,HB187,NV,H31,Democratic
J. Kay,HB187,NV,H56,Democratic
A. Gentry,HB187,NV,H46,Democratic
T. Turner,HB187,NV,H85,Republican
S. Riley,HB187,NV,H23,Republican
R. Nelson,HB187,NV,H87,Democratic
J. Hoover,HB187,NV,H83,Republican
W. Wells,HB187,NV,H97,Republican
B. Rowland,HB187,NV,H21,Republican
D. Owens,HB187,NV,H43,Democratic
D. Horlander,HB187,NV,H40,Democratic
R. Adkins,HB190,YEA,H99,Democratic
A. Gentry,HB190,YEA,H46,Democratic
D. Meade,HB190,YEA,H80,Republican
S. Riley,HB190,YEA,H23,Republican
L. Bechler,HB190,YEA,H4,Republican
J. Gooch,HB190,YEA,H12,Republican
R. Meeks,HB190,YEA,H42,Democratic
R. Rothenburger,HB190,YEA,H58,Republican
D. Bentley,HB190,YEA,H98,Republican
D. Graham,HB190,YEA,H57,Democratic
M. Meredith,HB190,YEA,H19,Republican
B. Rowland,HB190,YEA,H21,Republican
R. Benvenuti,HB190,YEA,H88,Republican
J. Greer,HB190,YEA,H27,Democratic
R. Meyer,HB190,YEA,H39,Democratic
S. Rudy,HB190,YEA,H1,Republican
J. Blanton,HB190,YEA,H92,Republican
D. Hale,HB190,YEA,H74,Republican
S. Miles,HB190,YEA,H7,Republican
S. Santoro,HB190,YEA,H60,Republican
K. Bratcher,HB190,YEA,H29,Republican
C. Harris,HB190,YEA,H93,Democratic
J. Miller,HB190,YEA,H36,Republican
D. Schamore,HB190,YEA,H10,Democratic
G. Brown,HB190,YEA,H77,Democratic
M. Hart,HB190,YEA,H78,Republican
R. Mills,HB190,YEA,H11,Republican
J. Shell,HB190,YEA,H71,Republican
T. Burch,HB190,YEA,H30,Democratic
A. Hatton,HB190,YEA,H94,Democratic
P. Moffett,HB190,YEA,H32,Republican
A. Simpson,HB190,YEA,H65,Democratic
M. Cantrell,HB190,YEA,H38,Democratic
R. Heath,HB190,YEA,H2,Republican
T. Moore,HB190,YEA,H18,Republican
J. Sims,HB190,YEA,H70,Democratic
J. Carney,HB190,YEA,H51,Republican
T. Herald,HB190,YEA,H91,Republican
C. Morgan,HB190,YEA,H81,Republican
K. Sinnette,HB190,YEA,H100,Democratic
M. Castlen,HB190,YEA,H14,Republican
R. Bunch,HB190,YEA,H82,Republican
K. Moser,HB190,YEA,H64,Republican
J. Stewart,HB190,YEA,H86,Republican
T. Couch,HB190,YEA,H90,Republican
K. Imes,HB190,YEA,H5,Republican
J. Nemes,HB190,YEA,H33,Republican
W. Stone,HB190,YEA,H22,Democratic
W. Coursey,HB190,YEA,H6,Democratic
J. Jenkins,HB190,YEA,H44,Democratic
D. Osborne,HB190,YEA,H59,Republican
W. Thomas,HB190,YEA,H8,Republican
J. DeCesare,HB190,YEA,H17,Republican
DJ. Johnson,HB190,YEA,H13,Republican
S. Overly,HB190,YEA,H72,Democratic
J. Tipton,HB190,YEA,H53,Republican
J. Donohue,HB190,YEA,H37,Democratic
J. Kay,HB190,YEA,H56,Democratic
R. Palumbo,HB190,YEA,H76,Democratic
T. Turner,HB190,YEA,H85,Republican
M. Dossett,HB190,YEA,H9,Republican
D. Keene,HB190,YEA,H67,Democratic
J. Petrie,HB190,YEA,H16,Republican
K. Upchurch,HB190,YEA,H52,Republican
J. DuPlessis,HB190,YEA,H25,Republican
A. Koenig,HB190,YEA,H69,Republican
P. Pratt,HB190,YEA,H62,Republican
J. Wayne,HB190,YEA,H35,Democratic
D. Elliott,HB190,YEA,H54,Republican
S. Lee,HB190,YEA,H45,Republican
M. Prunty,HB190,YEA,H15,Republican
R. Webber,HB190,YEA,H26,Republican
J. Fischer,HB190,YEA,H68,Republican
B. Linder,HB190,YEA,H61,Republican
R. Rand,HB190,YEA,H47,Democratic
W. Wells,HB190,YEA,H97,Republican
K. Fleming,HB190,YEA,H48,Republican
M. Marzian,HB190,YEA,H34,Democratic
W. Reed,HB190,YEA,H24,Republican
S. Westrom,HB190,YEA,H79,Democratic
K. Flood,HB190,YEA,H75,Democratic
D. Mayfield,HB190,YEA,H73,Republican
J. Richards,HB190,YEA,H20,Democratic
J. York,HB190,YEA,H96,Republican
C. Fugate,HB190,YEA,H84,Republican
C. McCoy,HB190,YEA,H50,Republican
S. Riggs,HB190,YEA,H31,Democratic
L. Brown,HB190,NV,H95,Republican
G. Watkins,HB190,NV,H3,Democratic
D. Owens,HB190,NV,H43,Democratic
K. King,HB190,NV,H55,Republican
J. Hoover,HB190,NV,H83,Republican
A. Wuchner,HB190,NV,H66,Republican
A. Scott,HB190,NV,H41,Democratic
C. Miller,HB190,NV,H28,Democratic
D. Horlander,HB190,NV,H40,Democratic
D. St. Onge,HB190,NV,H63,Republican
R. Nelson,HB190,NV,H87,Democratic
R. Adkins,HB191,YEA,H99,Democratic
K. Flood,HB191,YEA,H75,Democratic
D. Mayfield,HB191,YEA,H73,Republican
S. Riley,HB191,YEA,H23,Republican
L. Bechler,HB191,YEA,H4,Republican
C. Fugate,HB191,YEA,H84,Republican
C. McCoy,HB191,YEA,H50,Republican
R. Rothenburger,HB191,YEA,H58,Republican
L. Belcher,HB191,YEA,H49,Democratic
A. Gentry,HB191,YEA,H46,Democratic
D. Meade,HB191,YEA,H80,Republican
B. Rowland,HB191,YEA,H21,Republican
D. Bentley,HB191,YEA,H98,Republican
R. Goforth,HB191,YEA,H81,Republican
R. Meeks,HB191,YEA,H42,Democratic
S. Rudy,HB191,YEA,H1,Republican
R. Benvenuti,HB191,YEA,H88,Republican
J. Gooch,HB191,YEA,H12,Republican
M. Meredith,HB191,YEA,H19,Republican
S. Santoro,HB191,YEA,H60,Republican
J. Blanton,HB191,YEA,H92,Republican
D. Graham,HB191,YEA,H57,Democratic
R. Meyer,HB191,YEA,H39,Democratic
D. Schamore,HB191,YEA,H10,Democratic
K. Bratcher,HB191,YEA,H29,Republican
J. Greer,HB191,YEA,H27,Democratic
S. Miles,HB191,YEA,H7,Republican
A. Scott,HB191,YEA,H41,Democratic
G. Brown,HB191,YEA,H77,Democratic
D. Hale,HB191,YEA,H74,Republican
J. Miller,HB191,YEA,H36,Republican
J. Shell,HB191,YEA,H71,Republican
L. Brown,HB191,YEA,H95,Republican
C. Harris,HB191,YEA,H93,Democratic
R. Mills,HB191,YEA,H11,Republican
A. Simpson,HB191,YEA,H65,Democratic
T. Burch,HB191,YEA,H30,Democratic
M. Hart,HB191,YEA,H78,Republican
P. Moffett,HB191,YEA,H32,Republican
J. Sims,HB191,YEA,H70,Democratic
M. Cantrell,HB191,YEA,H38,Democratic
R. Heath,HB191,YEA,H2,Republican
C. Morgan,HB191,YEA,H81,Republican
K. Sinnette,HB191,YEA,H100,Democratic
J. Carney,HB191,YEA,H51,Republican
R. Bunch,HB191,YEA,H82,Republican
K. Moser,HB191,YEA,H64,Republican
D. St. Onge,HB191,YEA,H63,Republican
M. Castlen,HB191,YEA,H14,Republican
K. Imes,HB191,YEA,H5,Republican
R. Nelson,HB191,YEA,H87,Democratic
J. Stewart,HB191,YEA,H86,Republican
T. Couch,HB191,YEA,H90,Republican
J. Jenkins,HB191,YEA,H44,Democratic
J. Nemes,HB191,YEA,H33,Republican
W. Stone,HB191,YEA,H22,Democratic
W. Coursey,HB191,YEA,H6,Democratic
DJ. Johnson,HB191,YEA,H13,Republican
D. Osborne,HB191,YEA,H59,Republican
W. Thomas,HB191,YEA,H8,Republican
J. DeCesare,HB191,YEA,H17,Republican
J. Kay,HB191,YEA,H56,Democratic
S. Overly,HB191,YEA,H72,Democratic
J. Tipton,HB191,YEA,H53,Republican
J. Donohue,HB191,YEA,H37,Democratic
D. Keene,HB191,YEA,H67,Democratic
P. Pratt,HB191,YEA,H62,Republican
T. Turner,HB191,YEA,H85,Republican
M. Dossett,HB191,YEA,H9,Republican
K. King,HB191,YEA,H55,Republican
M. Prunty,HB191,YEA,H15,Republican
K. Upchurch,HB191,YEA,H52,Republican
J. DuPlessis,HB191,YEA,H25,Republican
A. Koenig,HB191,YEA,H69,Republican
R. Rand,HB191,YEA,H47,Democratic
G. Watkins,HB191,YEA,H3,Democratic
D. Elliott,HB191,YEA,H54,Republican
S. Lee,HB191,YEA,H45,Republican
W. Reed,HB191,YEA,H24,Republican
J. Wayne,HB191,YEA,H35,Democratic
J. Fischer,HB191,YEA,H68,Republican
B. Linder,HB191,YEA,H61,Republican
J. Richards,HB191,YEA,H20,Democratic
A. Wuchner,HB191,YEA,H66,Republican
K. Fleming,HB191,YEA,H48,Republican
M. Marzian,HB191,YEA,H34,Democratic
S. Riggs,HB191,YEA,H31,Democratic
J. York,HB191,YEA,H96,Republican
A. Hatton,HB191,NV,H94,Democratic
R. Webber,HB191,NV,H26,Republican
D. Owens,HB191,NV,H43,Democratic
D. Horlander,HB191,NV,H40,Democratic
T. Herald,HB191,NV,H91,Republican
W. Wells,HB191,NV,H97,Republican
R. Palumbo,HB191,NV,H76,Democratic
C. Miller,HB191,NV,H28,Democratic
J. Hoover,HB191,NV,H83,Republican
S. Westrom,HB191,NV,H79,Democratic
J. Petrie,HB191,NV,H16,Republican
T. Moore,HB191,NV,H18,Republican
R. Adkins,HB193,YEA,H99,Democratic
C. Fugate,HB193,YEA,H84,Republican
M. Meredith,HB193,YEA,H19,Republican
R. Rothenburger,HB193,YEA,H58,Republican
L. Bechler,HB193,YEA,H4,Republican
A. Gentry,HB193,YEA,H46,Democratic
R. Meyer,HB193,YEA,H39,Democratic
B. Rowland,HB193,YEA,H21,Republican
L. Belcher,HB193,YEA,H49,Democratic
R. Goforth,HB193,YEA,H81,Republican
S. Miles,HB193,YEA,H7,Republican
S. Rudy,HB193,YEA,H1,Republican
D. Bentley,HB193,YEA,H98,Republican
J. Gooch,HB193,YEA,H12,Republican
C. Miller,HB193,YEA,H28,Democratic
S. Santoro,HB193,YEA,H60,Republican
R. Benvenuti,HB193,YEA,H88,Republican
J. Greer,HB193,YEA,H27,Democratic
J. Miller,HB193,YEA,H36,Republican
D. Schamore,HB193,YEA,H10,Democratic
J. Blanton,HB193,YEA,H92,Republican
D. Hale,HB193,YEA,H74,Republican
R. Mills,HB193,YEA,H11,Republican
J. Shell,HB193,YEA,H71,Republican
K. Bratcher,HB193,YEA,H29,Republican
M. Hart,HB193,YEA,H78,Republican
P. Moffett,HB193,YEA,H32,Republican
A. Simpson,HB193,YEA,H65,Democratic
L. Brown,HB193,YEA,H95,Republican
A. Hatton,HB193,YEA,H94,Democratic
C. Morgan,HB193,YEA,H81,Republican
J. Sims,HB193,YEA,H70,Democratic
T. Burch,HB193,YEA,H30,Democratic
R. Heath,HB193,YEA,H2,Republican
K. Moser,HB193,YEA,H64,Republican
K. Sinnette,HB193,YEA,H100,Democratic
M. Cantrell,HB193,YEA,H38,Democratic
R. Bunch,HB193,YEA,H82,Republican
J. Nemes,HB193,YEA,H33,Republican
D. St. Onge,HB193,YEA,H63,Republican
J. Carney,HB193,YEA,H51,Republican
K. Imes,HB193,YEA,H5,Republican
D. Osborne,HB193,YEA,H59,Republican
J. Stewart,HB193,YEA,H86,Republican
M. Castlen,HB193,YEA,H14,Republican
J. Jenkins,HB193,YEA,H44,Democratic
R. Palumbo,HB193,YEA,H76,Democratic
W. Stone,HB193,YEA,H22,Democratic
T. Couch,HB193,YEA,H90,Republican
DJ. Johnson,HB193,YEA,H13,Republican
J. Petrie,HB193,YEA,H16,Republican
W. Thomas,HB193,YEA,H8,Republican
W. Coursey,HB193,YEA,H6,Democratic
J. Kay,HB193,YEA,H56,Democratic
P. Pratt,HB193,YEA,H62,Republican
J. Tipton,HB193,YEA,H53,Republican
J. Donohue,HB193,YEA,H37,Democratic
D. Keene,HB193,YEA,H67,Democratic
M. Prunty,HB193,YEA,H15,Republican
T. Turner,HB193,YEA,H85,Republican
M. Dossett,HB193,YEA,H9,Republican
K. King,HB193,YEA,H55,Republican
R. Rand,HB193,YEA,H47,Democratic
K. Upchurch,HB193,YEA,H52,Republican
J. DuPlessis,HB193,YEA,H25,Republican
A. Koenig,HB193,YEA,H69,Republican
W. Reed,HB193,YEA,H24,Republican
R. Webber,HB193,YEA,H26,Republican
D. Elliott,HB193,YEA,H54,Republican
S. Lee,HB193,YEA,H45,Republican
J. Richards,HB193,YEA,H20,Democratic
A. Wuchner,HB193,YEA,H66,Republican
J. Fischer,HB193,YEA,H68,Republican
C. McCoy,HB193,YEA,H50,Republican
S. Riggs,HB193,YEA,H31,Democratic
J. York,HB193,YEA,H96,Republican
K. Fleming,HB193,YEA,H48,Republican
D. Meade,HB193,YEA,H80,Republican
G. Brown,HB193,NAY,H77,Democratic
C. Harris,HB193,NAY,H93,Democratic
R. Meeks,HB193,NAY,H42,Democratic
J. Wayne,HB193,NAY,H35,Democratic
K. Flood,HB193,NAY,H75,Democratic
J. Hoover,HB193,NAY,H83,Republican
S. Overly,HB193,NAY,H72,Democratic
S. Westrom,HB193,NAY,H79,Democratic
D. Graham,HB193,NAY,H57,Democratic
M. Marzian,HB193,NAY,H34,Democratic
A. Scott,HB193,NAY,H41,Democratic
J. DeCesare,HB193,NV,H17,Republican
G. Watkins,HB193,NV,H3,Democratic
R. Nelson,HB193,NV,H87,Democratic
B. Linder,HB193,NV,H61,Republican
T. Herald,HB193,NV,H91,Republican
W. Wells,HB193,NV,H97,Republican
D. Owens,HB193,NV,H43,Democratic
D. Mayfield,HB193,NV,H73,Republican
D. Horlander,HB193,NV,H40,Democratic
S. Riley,HB193,NV,H23,Republican
T. Moore,HB193,NV,H18,Republican
L. Bechler,HB198,YEA,H4,Republican
R. Goforth,HB198,YEA,H81,Republican
D. Meade,HB198,YEA,H80,Republican
S. Riley,HB198,YEA,H23,Republican
D. Bentley,HB198,YEA,H98,Republican
J. Gooch,HB198,YEA,H12,Republican
M. Meredith,HB198,YEA,H19,Republican
R. Rothenburger,HB198,YEA,H58,Republican
J. Blanton,HB198,YEA,H92,Republican
D. Hale,HB198,YEA,H74,Republican
S. Miles,HB198,YEA,H7,Republican
B. Rowland,HB198,YEA,H21,Republican
K. Bratcher,HB198,YEA,H29,Republican
M. Hart,HB198,YEA,H78,Republican
J. Miller,HB198,YEA,H36,Republican
S. Rudy,HB198,YEA,H1,Republican
L. Brown,HB198,YEA,H95,Republican
R. Heath,HB198,YEA,H2,Republican
R. Mills,HB198,YEA,H11,Republican
S. Santoro,HB198,YEA,H60,Republican
J. Carney,HB198,YEA,H51,Republican
T. Herald,HB198,YEA,H91,Republican
P. Moffett,HB198,YEA,H32,Republican
J. Shell,HB198,YEA,H71,Republican
M. Castlen,HB198,YEA,H14,Republican
R. Bunch,HB198,YEA,H82,Republican
T. Moore,HB198,YEA,H18,Republican
D. St. Onge,HB198,YEA,H63,Republican
T. Couch,HB198,YEA,H90,Republican
K. Imes,HB198,YEA,H5,Republican
C. Morgan,HB198,YEA,H81,Republican
J. Stewart,HB198,YEA,H86,Republican
J. DeCesare,HB198,YEA,H17,Republican
DJ. Johnson,HB198,YEA,H13,Republican
K. Moser,HB198,YEA,H64,Republican
W. Thomas,HB198,YEA,H8,Republican
M. Dossett,HB198,YEA,H9,Republican
K. King,HB198,YEA,H55,Republican
J. Nemes,HB198,YEA,H33,Republican
J. Tipton,HB198,YEA,H53,Republican
J. DuPlessis,HB198,YEA,H25,Republican
A. Koenig,HB198,YEA,H69,Republican
D. Osborne,HB198,YEA,H59,Republican
K. Upchurch,HB198,YEA,H52,Republican
D. Elliott,HB198,YEA,H54,Republican
S. Lee,HB198,YEA,H45,Republican
P. Pratt,HB198,YEA,H62,Republican
R. Webber,HB198,YEA,H26,Republican
J. Fischer,HB198,YEA,H68,Republican
B. Linder,HB198,YEA,H61,Republican
M. Prunty,HB198,YEA,H15,Republican
W. Wells,HB198,YEA,H97,Republican
K. Fleming,HB198,YEA,H48,Republican
D. Mayfield,HB198,YEA,H73,Republican
W. Reed,HB198,YEA,H24,Republican
A. Wuchner,HB198,YEA,H66,Republican
C. Fugate,HB198,YEA,H84,Republican
R. Adkins,HB198,NAY,H99,Democratic
J. Greer,HB198,NAY,H27,Democratic
R. Meyer,HB198,NAY,H39,Democratic
D. Schamore,HB198,NAY,H10,Democratic
L. Belcher,HB198,NAY,H49,Democratic
C. Harris,HB198,NAY,H93,Democratic
C. Miller,HB198,NAY,H28,Democratic
A. Scott,HB198,NAY,H41,Democratic
T. Burch,HB198,NAY,H30,Democratic
A. Hatton,HB198,NAY,H94,Democratic
R. Nelson,HB198,NAY,H87,Democratic
A. Simpson,HB198,NAY,H65,Democratic
M. Cantrell,HB198,NAY,H38,Democratic
J. Jenkins,HB198,NAY,H44,Democratic
S. Overly,HB198,NAY,H72,Democratic
K. Sinnette,HB198,NAY,H100,Democratic
W. Coursey,HB198,NAY,H6,Democratic
J. Kay,HB198,NAY,H56,Democratic
D. Owens,HB198,NAY,H43,Democratic
W. Stone,HB198,NAY,H22,Democratic
J. Donohue,HB198,NAY,H37,Democratic
D. Keene,HB198,NAY,H67,Democratic
R. Palumbo,HB198,NAY,H76,Democratic
G. Watkins,HB198,NAY,H3,Democratic
K. Flood,HB198,NAY,H75,Democratic
M. Marzian,HB198,NAY,H34,Democratic
J. Petrie,HB198,NAY,H16,Republican
J. Wayne,HB198,NAY,H35,Democratic
A. Gentry,HB198,NAY,H46,Democratic
C. McCoy,HB198,NAY,H50,Republican
R. Rand,HB198,NAY,H47,Democratic
S. Westrom,HB198,NAY,H79,Democratic
D. Graham,HB198,NAY,H57,Democratic
R. Meeks,HB198,NAY,H42,Democratic
J. Richards,HB198,NAY,H20,Democratic
J. York,HB198,NAY,H96,Republican
R. Benvenuti,HB198,NV,H88,Republican
T. Turner,HB198,NV,H85,Republican
S. Riggs,HB198,NV,H31,Democratic
J. Hoover,HB198,NV,H83,Republican
G. Brown,HB198,NV,H77,Democratic
J. Sims,HB198,NV,H70,Democratic
D. Horlander,HB198,NV,H40,Democratic
L. Bechler,HB200,YEA,H4,Republican
R. Goforth,HB200,YEA,H81,Republican
S. Miles,HB200,YEA,H7,Republican
R. Rothenburger,HB200,YEA,H58,Republican
D. Bentley,HB200,YEA,H98,Republican
J. Gooch,HB200,YEA,H12,Republican
J. Miller,HB200,YEA,H36,Republican
B. Rowland,HB200,YEA,H21,Republican
R. Benvenuti,HB200,YEA,H88,Republican
D. Hale,HB200,YEA,H74,Republican
R. Mills,HB200,YEA,H11,Republican
S. Rudy,HB200,YEA,H1,Republican
J. Blanton,HB200,YEA,H92,Republican
M. Hart,HB200,YEA,H78,Republican
P. Moffett,HB200,YEA,H32,Republican
S. Santoro,HB200,YEA,H60,Republican
K. Bratcher,HB200,YEA,H29,Republican
R. Heath,HB200,YEA,H2,Republican
T. Moore,HB200,YEA,H18,Republican
J. Shell,HB200,YEA,H71,Republican
L. Brown,HB200,YEA,H95,Republican
T. Herald,HB200,YEA,H91,Republican
C. Morgan,HB200,YEA,H81,Republican
D. St. Onge,HB200,YEA,H63,Republican
J. Carney,HB200,YEA,H51,Republican
J. Hoover,HB200,YEA,H83,Republican
K. Moser,HB200,YEA,H64,Republican
J. Stewart,HB200,YEA,H86,Republican
M. Castlen,HB200,YEA,H14,Republican
R. Bunch,HB200,YEA,H82,Republican
R. Nelson,HB200,YEA,H87,Democratic
W. Stone,HB200,YEA,H22,Democratic
T. Couch,HB200,YEA,H90,Republican
K. Imes,HB200,YEA,H5,Republican
J. Nemes,HB200,YEA,H33,Republican
W. Thomas,HB200,YEA,H8,Republican
W. Coursey,HB200,YEA,H6,Democratic
DJ. Johnson,HB200,YEA,H13,Republican
D. Osborne,HB200,YEA,H59,Republican
J. Tipton,HB200,YEA,H53,Republican
J. DeCesare,HB200,YEA,H17,Republican
A. Koenig,HB200,YEA,H69,Republican
J. Petrie,HB200,YEA,H16,Republican
T. Turner,HB200,YEA,H85,Republican
M. Dossett,HB200,YEA,H9,Republican
S. Lee,HB200,YEA,H45,Republican
P. Pratt,HB200,YEA,H62,Republican
K. Upchurch,HB200,YEA,H52,Republican
J. DuPlessis,HB200,YEA,H25,Republican
B. Linder,HB200,YEA,H61,Republican
M. Prunty,HB200,YEA,H15,Republican
R. Webber,HB200,YEA,H26,Republican
D. Elliott,HB200,YEA,H54,Republican
D. Mayfield,HB200,YEA,H73,Republican
W. Reed,HB200,YEA,H24,Republican
W. Wells,HB200,YEA,H97,Republican
J. Fischer,HB200,YEA,H68,Republican
C. McCoy,HB200,YEA,H50,Republican
J. Richards,HB200,YEA,H20,Democratic
A. Wuchner,HB200,YEA,H66,Republican
K. Fleming,HB200,YEA,H48,Republican
D. Meade,HB200,YEA,H80,Republican
S. Riley,HB200,YEA,H23,Republican
J. York,HB200,YEA,H96,Republican
C. Fugate,HB200,YEA,H84,Republican
M. Meredith,HB200,YEA,H19,Republican
R. Adkins,HB200,NAY,H99,Democratic
A. Gentry,HB200,NAY,H46,Democratic
D. Keene,HB200,NAY,H67,Democratic
R. Rand,HB200,NAY,H47,Democratic
L. Belcher,HB200,NAY,H49,Democratic
D. Graham,HB200,NAY,H57,Democratic
K. King,HB200,NAY,H55,Republican
S. Riggs,HB200,NAY,H31,Democratic
G. Brown,HB200,NAY,H77,Democratic
J. Greer,HB200,NAY,H27,Democratic
M. Marzian,HB200,NAY,H34,Democratic
A. Scott,HB200,NAY,H41,Democratic
T. Burch,HB200,NAY,H30,Democratic
